customer_id,segment_name,recency,frequency,monetary,ticket_count,sessions_30d
CUST00989,Loyal Customers,158,5,4165.87,0.0,0
CUST00990,Loyal Customers,167,8,6096.85,2.0,6
CUST00991,Champions,41,11,11394.83,2.0,9
CUST00992,Loyal Customers,272,5,4442.45,0.0,6
CUST00993,Loyal Customers,164,7,6785.33,1.0,1
CUST00994,Loyal Customers,52,5,4659.69,0.0,8
CUST00995,Loyal Customers,159,4,2523.84,0.0,6
CUST00996,Champions,8,6,3267.7200000000003,3.0,14
CUST00997,At Risk,180,1,325.85,1.0,4
CUST00998,Loyal Customers,63,4,3519.26,0.0,6
CUST00999,Loyal Customers,148,7,4930.56,2.0,0
CUST01000,Potential Loyalists,52,3,2789.66,1.0,3
CUST01001,Loyal Customers,313,5,4064.54,0.0,1
CUST01002,Loyal Customers,71,5,2761.33,0.0,11
CUST01003,At Risk,138,1,944.62,1.0,6
CUST01004,Loyal Customers,215,7,5599.9,1.0,1
CUST01005,At Risk,144,1,1329.67,1.0,4
CUST01006,Potential Loyalists,4,1,404.58,0.0,3
CUST01007,Loyal Customers,86,4,1916.8200000000002,1.0,5
CUST01008,At Risk,269,1,473.15,0.0,1
CUST01009,Potential Loyalists,41,1,334.39,0.0,7
CUST01010,Potential Loyalists,22,1,531.29,0.0,3
CUST01011,Loyal Customers,365,4,1951.66,0.0,4
CUST01012,Champions,30,4,2561.7,2.0,7
CUST01013,At Risk,307,2,1302.3899999999999,1.0,0
CUST01014,Loyal Customers,137,7,3972.09,1.0,1
CUST01015,Potential Loyalists,39,3,1760.74,1.0,12
CUST01016,Potential Loyalists,0,2,879.1499999999999,0.0,6
CUST01017,Loyal Customers,133,5,4886.54,2.0,3
CUST01018,Potential Loyalists,4,1,403.76,1.0,10
CUST01019,At Risk,290,2,1151.0900000000001,1.0,4
CUST01020,At Risk,131,1,236.73,0.0,1
CUST01021,Potential Loyalists,15,2,1013.42,1.0,6
CUST01022,At Risk,252,2,1528.4,1.0,0
CUST01023,At Risk,204,1,948.21,0.0,8
CUST01024,Potential Loyalists,20,1,370.39,0.0,10
CUST01025,Champions,29,5,6092.71,2.0,20
CUST01026,Potential Loyalists,65,2,759.58,1.0,9
CUST01027,Loyal Customers,58,4,4029.9500000000003,2.0,11
CUST01028,At Risk,173,1,2809.6,0.0,6
CUST01029,At Risk,110,3,1246.4,2.0,3
CUST01030,Champions,32,11,8329.47,0.0,10
CUST01031,Loyal Customers,174,5,3089.5600000000004,1.0,4
CUST01032,Potential Loyalists,11,1,624.38,0.0,5
CUST01033,Champions,14,10,5486.38,4.0,4
CUST01034,Loyal Customers,100,9,5240.5599999999995,0.0,9
CUST01035,Champions,5,7,3702.49,1.0,5
CUST01036,Loyal Customers,141,6,5297.63,0.0,8
CUST01037,Potential Loyalists,8,1,681.83,0.0,6
CUST01038,Loyal Customers,52,4,1834.46,1.0,4
CUST01039,At Risk,129,3,1893.67,2.0,12
CUST01040,At Risk,130,1,594.23,1.0,1
CUST01041,At Risk,164,1,149.0,0.0,1
CUST01042,Potential Loyalists,0,1,610.96,0.0,10
CUST01043,Potential Loyalists,74,1,464.25,0.0,1
CUST01044,Potential Loyalists,84,1,2141.49,0.0,2
CUST01045,At Risk,143,2,1560.91,0.0,4
CUST01046,At Risk,105,1,1032.89,1.0,1
CUST01047,At Risk,149,1,389.07,0.0,2
CUST01048,At Risk,128,1,616.59,1.0,8
CUST01049,At Risk,144,1,345.2,0.0,6
CUST01050,Potential Loyalists,5,2,1629.56,0.0,8
CUST01051,At Risk,103,2,1390.63,1.0,7
CUST01052,At Risk,173,1,763.75,0.0,7
CUST01053,At Risk,146,2,2622.57,1.0,0
CUST01054,Loyal Customers,176,5,2628.9300000000003,2.0,1
CUST01055,Loyal Customers,206,4,4625.5599999999995,1.0,12
CUST01056,Loyal Customers,64,6,4860.58,2.0,3
CUST01057,Potential Loyalists,2,1,916.36,1.0,3
CUST01058,At Risk,110,3,1535.77,2.0,1
CUST01059,At Risk,146,1,601.72,1.0,5
CUST01060,Potential Loyalists,52,2,1762.54,1.0,2
CUST01061,Potential Loyalists,2,3,1789.86,0.0,11
CUST01062,Loyal Customers,294,5,2991.27,2.0,1
CUST01063,Potential Loyalists,20,1,259.22,1.0,2
CUST01064,Potential Loyalists,6,2,898.3599999999999,0.0,9
CUST01065,Potential Loyalists,3,2,1035.32,1.0,4
CUST01066,Potential Loyalists,11,1,816.92,0.0,2
CUST01067,Potential Loyalists,25,2,1043.57,1.0,3
CUST01068,Loyal Customers,130,5,3945.95,0.0,2
CUST01069,Potential Loyalists,55,1,1446.51,0.0,3
CUST01070,Champions,11,8,5227.41,2.0,1
CUST01071,Potential Loyalists,14,1,690.61,0.0,7
CUST01072,At Risk,183,1,377.27,1.0,8
CUST01073,Potential Loyalists,80,3,4033.7000000000003,2.0,5
CUST01074,At Risk,114,3,1784.42,0.0,12
CUST01075,Potential Loyalists,26,2,1464.29,2.0,1
CUST01076,Loyal Customers,83,6,2467.42,1.0,2
CUST01077,Potential Loyalists,68,1,1080.77,0.0,1
CUST01078,At Risk,156,2,777.22,1.0,2
CUST01079,At Risk,177,1,1832.92,0.0,5
CUST01080,At Risk,117,3,1250.62,2.0,0
CUST01081,Champions,19,4,4027.1899999999996,1.0,0
CUST01082,Potential Loyalists,35,1,1181.66,0.0,4
CUST01083,At Risk,236,2,767.05,0.0,1
CUST01084,Loyal Customers,76,8,4552.1900000000005,1.0,3
CUST01085,At Risk,358,1,1786.06,0.0,1
CUST01086,Loyal Customers,71,5,3512.67,3.0,8
CUST01087,Potential Loyalists,2,1,839.43,1.0,2
CUST01088,Potential Loyalists,0,1,361.44,0.0,8
CUST01089,Potential Loyalists,25,1,337.51,0.0,2
CUST01090,At Risk,144,2,1200.77,0.0,1
CUST01091,At Risk,87,1,505.4,1.0,7
CUST01092,Loyal Customers,196,9,7556.9,2.0,2
CUST01093,At Risk,285,3,1477.44,1.0,5
CUST01094,Loyal Customers,72,6,4050.79,3.0,1
CUST01095,Potential Loyalists,41,2,1152.1100000000001,0.0,2
CUST01096,Champions,3,6,4814.21,2.0,10
CUST01097,Loyal Customers,233,5,2841.22,0.0,4
CUST01098,At Risk,198,2,1964.25,1.0,3
CUST01099,Champions,14,10,6243.88,0.0,9
CUST01100,Potential Loyalists,24,1,491.36,0.0,3
CUST01101,Potential Loyalists,10,1,732.91,0.0,2
CUST01102,Loyal Customers,79,7,4318.54,0.0,7
CUST01103,Loyal Customers,76,4,2384.85,1.0,0
CUST01104,Loyal Customers,99,4,2069.01,1.0,8
CUST01105,Potential Loyalists,84,3,1353.63,1.0,6
CUST01106,Potential Loyalists,81,1,1006.69,0.0,14
CUST01107,At Risk,91,2,980.0699999999999,1.0,2
CUST01108,Champions,40,4,2883.75,1.0,2
CUST01109,Potential Loyalists,25,1,304.94,0.0,7
CUST01110,Loyal Customers,260,6,3554.06,1.0,1
CUST01111,Loyal Customers,95,7,7703.55,3.0,1
CUST01112,Loyal Customers,57,4,2800.7700000000004,2.0,5
CUST01113,Loyal Customers,107,4,1674.12,2.0,8
CUST01114,At Risk,147,1,831.94,0.0,1
CUST01115,Champions,17,10,6722.41,5.0,4
CUST01116,Potential Loyalists,54,1,2054.97,1.0,7
CUST01117,Champions,42,8,5543.8,0.0,7
CUST01118,Loyal Customers,170,5,2165.5,2.0,0
CUST01119,At Risk,124,1,654.67,0.0,4
CUST01120,Potential Loyalists,61,3,2357.69,1.0,7
CUST01121,At Risk,88,1,149.0,0.0,0
CUST01122,Potential Loyalists,6,1,1209.05,0.0,7
CUST01123,At Risk,182,2,958.69,2.0,1
CUST01124,Loyal Customers,172,9,5960.1,0.0,9
CUST01125,Loyal Customers,245,5,4034.96,3.0,2
CUST01126,Potential Loyalists,16,2,2073.54,0.0,11
CUST01127,At Risk,130,2,774.6899999999999,0.0,1
CUST01128,At Risk,182,1,1108.73,0.0,4
CUST01129,At Risk,157,1,675.97,0.0,7
CUST01130,Loyal Customers,99,4,2506.58,2.0,6
CUST01131,Champions,22,4,3713.8100000000004,3.0,4
CUST01132,Champions,4,6,5419.860000000001,0.0,17
CUST01133,Potential Loyalists,36,2,779.1500000000001,0.0,9
CUST01134,Loyal Customers,78,6,5861.26,2.0,13
CUST01135,At Risk,93,3,3302.06,0.0,2
CUST01136,Loyal Customers,97,7,3931.0,5.0,1
CUST01137,At Risk,115,3,1483.05,3.0,9
CUST01138,Loyal Customers,134,5,2475.44,1.0,2
CUST01139,Potential Loyalists,21,1,2270.63,0.0,4
CUST01140,Champions,22,6,4791.77,1.0,3
CUST01141,At Risk,115,1,691.6,1.0,2
CUST01142,Potential Loyalists,40,2,1015.4200000000001,0.0,19
CUST01143,Potential Loyalists,0,1,438.47,0.0,1
CUST01144,Potential Loyalists,38,3,3548.18,1.0,6
CUST01145,At Risk,183,3,1800.48,1.0,2
CUST01146,Champions,23,6,5057.68,0.0,12
CUST01147,Champions,1,5,3143.68,2.0,12
CUST01148,Loyal Customers,128,9,6527.14,3.0,1
CUST01149,Loyal Customers,72,6,3722.95,1.0,0
CUST01150,Loyal Customers,167,5,2478.69,1.0,3
CUST01151,Loyal Customers,105,4,3131.54,1.0,1
CUST01152,Champions,1,7,6158.0599999999995,1.0,9
CUST01153,Potential Loyalists,33,1,714.43,1.0,7
CUST01154,Loyal Customers,55,4,2889.22,0.0,11
CUST01155,Champions,1,4,2257.0899999999997,2.0,12
CUST01156,Champions,7,4,2151.96,0.0,5
CUST01157,Champions,0,5,3696.5,2.0,7
CUST01158,Potential Loyalists,42,3,3891.19,1.0,11
CUST01159,Loyal Customers,68,5,3132.18,2.0,2
CUST01160,At Risk,166,3,1700.8000000000002,1.0,2
CUST01161,Loyal Customers,154,5,4953.99,2.0,5
CUST01162,At Risk,175,2,2483.96,0.0,1
CUST01163,At Risk,375,1,379.14,1.0,3
CUST01164,Potential Loyalists,37,1,965.68,0.0,15
CUST01165,At Risk,155,2,1690.75,0.0,5
CUST01166,Champions,41,4,3104.76,2.0,2
CUST01167,Champions,23,8,5924.16,1.0,3
CUST01168,Potential Loyalists,14,1,510.5,0.0,8
CUST01169,Potential Loyalists,54,1,1183.74,1.0,13
CUST01170,At Risk,139,2,1210.01,1.0,2
CUST01171,At Risk,132,1,744.73,0.0,3
CUST01172,Champions,27,9,7960.78,0.0,4
CUST01173,Loyal Customers,78,5,3912.61,1.0,9
CUST01174,At Risk,89,3,1722.3700000000001,1.0,10
CUST01175,Loyal Customers,48,8,5633.0,0.0,9
CUST01176,At Risk,215,1,149.0,0.0,6
CUST01177,Potential Loyalists,56,3,2144.58,0.0,0
CUST01178,Potential Loyalists,67,3,1298.14,0.0,10
CUST01179,At Risk,108,1,536.83,0.0,5
CUST01180,Potential Loyalists,23,2,2328.54,2.0,2
CUST01181,At Risk,137,1,296.32,1.0,2
CUST01182,Loyal Customers,108,4,3106.33,0.0,8
CUST01183,Potential Loyalists,6,3,1498.98,1.0,0
CUST01184,Champions,30,4,2161.4,0.0,5
CUST01185,Champions,23,6,5763.86,2.0,1
CUST01186,At Risk,153,3,2962.35,1.0,1
CUST01187,Potential Loyalists,26,3,1729.96,1.0,3
CUST01188,At Risk,92,2,688.52,2.0,14
CUST01189,At Risk,161,3,3126.0299999999997,1.0,7
CUST01190,Champions,27,4,2968.92,0.0,3
CUST01191,Potential Loyalists,52,1,510.71,0.0,1
CUST01192,Champions,24,4,2428.7599999999998,0.0,11
CUST01193,At Risk,457,1,270.13,0.0,0
CUST01194,Potential Loyalists,85,3,1852.1599999999999,2.0,2
CUST01195,At Risk,94,1,542.27,1.0,4
CUST01196,At Risk,111,3,3110.08,1.0,9
CUST01197,Potential Loyalists,77,2,406.22,0.0,3
CUST01198,Potential Loyalists,31,1,592.73,1.0,5
CUST01199,At Risk,359,3,2144.4,1.0,1
CUST01200,Potential Loyalists,58,1,524.27,0.0,5
CUST01201,Loyal Customers,158,7,5885.4,4.0,7
CUST01202,At Risk,132,1,650.67,0.0,10
CUST01203,Potential Loyalists,60,2,584.44,1.0,4
CUST01204,Loyal Customers,81,7,4565.2699999999995,2.0,0
CUST01205,Loyal Customers,262,4,1861.62,0.0,1
CUST01206,Potential Loyalists,73,1,819.46,0.0,10
CUST01207,At Risk,110,2,638.4200000000001,0.0,0
CUST01208,At Risk,95,3,1407.5300000000002,0.0,1
CUST01209,Champions,14,6,2839.8,1.0,5
CUST01210,At Risk,266,1,429.55,0.0,0
CUST01211,Champions,5,5,3668.5099999999998,4.0,8
CUST01212,Champions,20,6,5551.95,2.0,0
CUST01213,At Risk,163,1,492.41,1.0,3
CUST01214,Loyal Customers,124,4,5584.12,0.0,2
CUST01215,Loyal Customers,80,4,3464.2299999999996,0.0,0
CUST01216,At Risk,107,1,1022.33,0.0,10
CUST01217,At Risk,163,2,1295.0,0.0,6
CUST01218,Champions,0,5,3872.15,1.0,6
CUST01219,At Risk,86,2,832.04,2.0,5
CUST01220,At Risk,98,1,1095.74,0.0,1
CUST01221,Potential Loyalists,13,1,405.2,0.0,6
CUST01222,Potential Loyalists,18,1,1199.39,0.0,0
CUST01223,Loyal Customers,118,6,3738.91,1.0,1
CUST01224,Potential Loyalists,33,1,1005.1,0.0,7
CUST01225,At Risk,97,1,620.28,1.0,3
CUST01226,Champions,37,4,2967.87,2.0,6
CUST01227,Champions,43,5,2824.19,1.0,8
CUST01228,Loyal Customers,212,4,2998.23,0.0,1
CUST01229,Loyal Customers,147,4,1965.74,1.0,5
CUST01230,At Risk,112,2,1398.63,0.0,2
CUST01231,At Risk,226,1,872.98,0.0,0
CUST01232,At Risk,183,2,906.6800000000001,0.0,8
CUST01233,Loyal Customers,64,7,6627.36,1.0,8
CUST01234,At Risk,115,3,2999.91,0.0,3
CUST01235,Loyal Customers,161,5,3111.29,0.0,3
CUST01236,Champions,6,10,5515.45,1.0,8
CUST01237,At Risk,103,3,1474.19,1.0,1
CUST01238,Loyal Customers,68,6,4787.57,1.0,1
CUST01239,At Risk,193,1,592.44,0.0,7
CUST01240,Potential Loyalists,19,1,434.11,0.0,10
CUST01241,Potential Loyalists,38,1,185.08,0.0,9
CUST01242,Champions,29,9,10650.67,2.0,0
CUST01243,Potential Loyalists,74,3,1470.48,1.0,8
CUST01244,Champions,34,5,3977.53,1.0,7
CUST01245,At Risk,255,2,1283.42,0.0,2
CUST01246,At Risk,262,3,2938.8999999999996,1.0,1
CUST01247,Potential Loyalists,3,1,1439.66,1.0,12
CUST01248,At Risk,103,1,1386.38,0.0,5
CUST01249,Loyal Customers,57,4,2733.47,0.0,12
CUST01250,At Risk,175,1,612.27,1.0,0
CUST01251,Loyal Customers,52,11,6352.58,4.0,3
CUST01252,Champions,38,4,2575.58,0.0,1
CUST01253,At Risk,99,2,2035.62,0.0,13
CUST01254,Potential Loyalists,76,2,2465.71,1.0,3
CUST01255,Potential Loyalists,78,1,2060.75,1.0,8
CUST01256,At Risk,286,1,564.83,1.0,3
CUST01257,Champions,27,5,3430.98,2.0,4
CUST01258,Loyal Customers,250,7,4454.38,1.0,7
CUST01259,Loyal Customers,94,6,4645.31,3.0,0
CUST01260,Potential Loyalists,9,1,913.67,0.0,4
CUST01261,Potential Loyalists,18,1,345.05,0.0,1
CUST01262,Potential Loyalists,25,1,195.09,0.0,11
CUST01263,Champions,32,9,6440.45,3.0,5
CUST01264,Potential Loyalists,51,2,2890.16,0.0,6
CUST01265,Potential Loyalists,15,2,1398.17,0.0,12
CUST01266,Loyal Customers,51,6,4779.33,2.0,8
CUST01267,Loyal Customers,58,8,5703.88,1.0,2
CUST01268,Champions,19,7,6083.44,2.0,5
CUST01269,Potential Loyalists,57,1,534.09,0.0,4
CUST01270,Potential Loyalists,57,1,309.87,1.0,4
CUST01271,Potential Loyalists,12,1,529.98,0.0,8
CUST01272,Potential Loyalists,44,1,1860.0,0.0,1
CUST01273,At Risk,149,2,1602.01,1.0,1
CUST01274,Champions,25,7,5246.08,3.0,15
CUST01275,Potential Loyalists,34,3,2647.93,1.0,14
CUST01276,Loyal Customers,120,4,2151.47,1.0,3
CUST01277,Loyal Customers,99,5,3500.13,0.0,6
CUST01278,Loyal Customers,65,4,2385.52,1.0,1
CUST01279,At Risk,101,1,1494.42,1.0,3
CUST01280,Champions,35,8,8071.46,0.0,5
CUST01281,At Risk,215,3,1971.02,0.0,4
CUST01282,Potential Loyalists,78,1,499.65,1.0,5
CUST01283,Champions,40,10,6697.49,3.0,7
CUST01284,Loyal Customers,192,5,4033.89,1.0,1
CUST01285,Loyal Customers,124,8,6478.76,1.0,3
CUST01286,At Risk,226,3,2241.96,0.0,2
CUST01287,At Risk,89,3,1584.08,1.0,3
CUST01288,At Risk,132,1,486.14,0.0,0
CUST01289,Potential Loyalists,3,1,742.76,0.0,9
CUST01290,Potential Loyalists,53,2,1164.42,0.0,9
CUST01291,Loyal Customers,193,4,2476.76,1.0,3
CUST01292,Potential Loyalists,41,2,2412.52,0.0,3
CUST01293,Champions,15,7,5039.13,1.0,0
CUST01294,Potential Loyalists,3,1,750.26,0.0,9
CUST01295,Loyal Customers,121,4,12408.61,1.0,11
CUST01296,Potential Loyalists,16,2,1024.56,0.0,2
CUST01297,Champions,2,4,1798.5700000000002,2.0,6
CUST01298,Loyal Customers,329,4,1161.46,1.0,0
CUST01299,At Risk,171,3,2011.06,0.0,8
CUST01300,Champions,46,7,4203.76,1.0,10
CUST01301,Loyal Customers,85,4,1662.8999999999999,2.0,4
CUST01302,Champions,1,8,6399.610000000001,0.0,8
CUST01303,Potential Loyalists,20,2,1442.63,2.0,3
CUST01304,Champions,27,5,2476.58,1.0,8
CUST01305,Potential Loyalists,50,1,311.4,0.0,8
CUST01306,Loyal Customers,54,6,7388.34,1.0,2
CUST01307,At Risk,234,2,1179.22,0.0,4
CUST01308,At Risk,119,3,2085.04,0.0,5
CUST01309,Loyal Customers,73,6,3102.24,0.0,2
CUST01310,Loyal Customers,139,5,4044.83,3.0,8
CUST01311,Champions,43,5,3799.01,1.0,1
CUST01312,Champions,14,5,4551.03,0.0,5
CUST01313,Champions,4,6,7482.84,1.0,6
CUST01314,Champions,1,5,4109.4400000000005,2.0,5
CUST01315,At Risk,222,1,473.31,0.0,1
CUST01316,At Risk,120,1,407.44,1.0,13
CUST01317,Loyal Customers,256,4,3389.0,0.0,1
CUST01318,At Risk,130,2,911.45,0.0,2
CUST01319,At Risk,111,1,336.29,0.0,10
CUST01320,At Risk,150,3,1828.6799999999998,1.0,6
CUST01321,Loyal Customers,99,6,2320.32,3.0,12
CUST01322,Loyal Customers,96,4,3476.6,0.0,2
CUST01323,At Risk,276,3,1273.29,0.0,3
CUST01324,At Risk,227,1,967.23,0.0,1
CUST01325,Loyal Customers,186,5,5492.81,2.0,1
CUST01326,At Risk,131,3,4393.63,0.0,3
CUST01327,Loyal Customers,83,5,6114.08,0.0,10
CUST01328,Potential Loyalists,54,2,2001.3,0.0,5
CUST01329,Potential Loyalists,61,3,1252.03,1.0,5
CUST01330,Champions,3,5,5048.89,1.0,6
CUST01331,Champions,14,6,5693.12,2.0,10
CUST01332,Champions,17,4,3364.3,0.0,7
CUST01333,Potential Loyalists,47,1,420.65,0.0,2
CUST01334,Loyal Customers,160,4,2962.17,1.0,1
CUST01335,Loyal Customers,75,5,4082.9100000000003,1.0,6
CUST01336,Potential Loyalists,1,2,910.6700000000001,0.0,0
CUST01337,Potential Loyalists,49,1,793.95,0.0,14
CUST01338,Potential Loyalists,7,1,232.88,1.0,14
CUST01339,At Risk,162,1,450.33,1.0,3
CUST01340,Potential Loyalists,76,1,624.33,0.0,5
CUST01341,Potential Loyalists,38,1,395.13,0.0,5
CUST01342,Potential Loyalists,84,3,2125.98,0.0,10
CUST01343,Champions,4,6,3668.71,1.0,3
CUST01344,At Risk,395,1,1054.04,0.0,3
CUST01345,Potential Loyalists,38,1,2465.11,0.0,7
CUST01346,Champions,38,10,6605.54,2.0,5
CUST01347,At Risk,128,1,316.63,0.0,3
CUST01348,Loyal Customers,140,4,2160.61,1.0,3
CUST01349,Potential Loyalists,83,2,2446.67,0.0,0
CUST01350,At Risk,190,2,1242.73,1.0,1
CUST01351,Potential Loyalists,30,1,542.87,1.0,7
CUST01352,Loyal Customers,123,7,5877.57,2.0,1
CUST01353,Potential Loyalists,73,1,597.26,1.0,1
CUST01354,Potential Loyalists,2,2,1041.99,1.0,10
CUST01355,At Risk,88,1,547.04,0.0,2
CUST01356,Potential Loyalists,42,2,1149.21,1.0,0
CUST01357,Loyal Customers,126,6,4681.22,0.0,2
CUST01358,Potential Loyalists,18,1,862.52,0.0,14
CUST01359,Loyal Customers,106,5,3628.17,3.0,3
CUST01360,Loyal Customers,160,8,12310.69,2.0,6
CUST01361,Potential Loyalists,5,1,805.77,0.0,6
CUST01362,Loyal Customers,80,4,2803.19,2.0,16
CUST01363,Loyal Customers,83,4,3031.55,0.0,7
CUST01364,At Risk,148,1,1261.0,0.0,3
CUST01365,At Risk,247,2,749.98,0.0,1
CUST01366,Loyal Customers,98,6,3862.08,1.0,4
CUST01367,Potential Loyalists,56,1,363.62,1.0,8
CUST01368,At Risk,308,1,498.64,0.0,8
CUST01369,Potential Loyalists,24,1,477.43,1.0,10
CUST01370,At Risk,161,3,3575.2599999999998,0.0,2
CUST01371,Potential Loyalists,8,2,2334.49,1.0,6
CUST01372,Potential Loyalists,71,1,366.8,1.0,5
CUST01373,Potential Loyalists,45,1,291.54,0.0,4
CUST01374,At Risk,88,1,282.0,0.0,5
CUST01375,Potential Loyalists,64,3,2044.1399999999999,0.0,4
CUST01376,Potential Loyalists,34,1,541.57,0.0,6
CUST01377,Potential Loyalists,9,1,387.27,1.0,10
CUST01378,At Risk,117,1,348.74,0.0,14
CUST01379,At Risk,186,1,2392.34,0.0,6
CUST01380,Champions,44,5,2855.06,1.0,1
CUST01381,Champions,2,8,5555.42,0.0,11
CUST01382,Potential Loyalists,4,3,1589.74,1.0,5
CUST01383,Champions,13,4,2106.63,1.0,14
CUST01384,Loyal Customers,145,6,7520.42,2.0,5
CUST01385,Champions,0,5,2613.37,1.0,10
CUST01386,Champions,14,6,7173.83,4.0,5
CUST01387,Loyal Customers,128,7,6963.04,0.0,2
CUST01388,Potential Loyalists,70,2,3498.38,0.0,1
CUST01389,Loyal Customers,70,4,2967.57,1.0,5
CUST01390,Champions,9,4,3249.7799999999997,0.0,11
CUST01391,At Risk,94,3,3715.46,1.0,11
CUST01392,Potential Loyalists,16,1,1415.53,0.0,2
CUST01393,Loyal Customers,85,4,2203.42,0.0,0
CUST01394,Champions,16,5,5665.21,0.0,15
CUST01395,Champions,32,6,6043.93,0.0,4
CUST01396,At Risk,127,1,826.44,1.0,2
CUST01397,Champions,4,7,6176.97,1.0,12
CUST01398,Potential Loyalists,57,1,1672.19,1.0,6
CUST01399,Champions,19,7,4005.24,2.0,10
CUST01400,At Risk,134,2,863.9,0.0,1
CUST01401,Potential Loyalists,75,2,1991.48,0.0,3
CUST01402,At Risk,254,2,1474.48,1.0,0
CUST01403,Loyal Customers,329,4,2287.41,0.0,1
CUST01404,Loyal Customers,202,9,6788.52,2.0,12
CUST01405,At Risk,140,3,2413.52,0.0,2
CUST01406,Loyal Customers,222,5,5888.31,1.0,2
CUST01407,At Risk,139,3,1992.79,2.0,3
CUST01408,At Risk,307,2,792.08,0.0,0
CUST01409,Champions,26,5,3035.77,2.0,1
CUST01410,Loyal Customers,146,8,6063.07,1.0,11
CUST01411,Loyal Customers,183,5,3777.5,2.0,0
CUST01412,At Risk,91,1,348.68,0.0,9
CUST01413,At Risk,234,1,623.43,0.0,2
CUST01414,Champions,30,4,2862.6,2.0,10
CUST01415,Potential Loyalists,9,1,509.5,0.0,9
CUST01416,Loyal Customers,50,6,4155.25,5.0,11
CUST01417,Loyal Customers,149,7,3650.18,2.0,3
CUST01418,At Risk,176,2,1190.06,0.0,10
CUST01419,Potential Loyalists,41,3,2210.94,0.0,1
CUST01420,Loyal Customers,67,4,4338.21,1.0,14
CUST01421,Potential Loyalists,46,1,1155.37,1.0,16
CUST01422,Loyal Customers,58,4,2154.09,1.0,3
CUST01423,Potential Loyalists,41,2,840.3499999999999,0.0,5
CUST01424,At Risk,93,1,2318.97,0.0,3
CUST01425,Potential Loyalists,48,1,1148.76,0.0,3
CUST01426,Potential Loyalists,24,1,872.32,0.0,8
CUST01427,Champions,5,7,4513.07,4.0,11
CUST01428,Potential Loyalists,51,1,888.61,1.0,15
CUST01429,Loyal Customers,53,6,4315.58,3.0,4
CUST01430,Potential Loyalists,5,3,2362.84,3.0,11
CUST01431,Potential Loyalists,12,2,2482.59,1.0,6
CUST01432,At Risk,102,3,1075.54,1.0,2
CUST01433,Loyal Customers,108,4,2386.67,1.0,8
CUST01434,Champions,5,6,2875.38,2.0,6
CUST01435,At Risk,186,1,2210.82,0.0,0
CUST01436,Potential Loyalists,20,2,2235.76,0.0,18
CUST01437,Loyal Customers,246,5,4720.65,3.0,2
CUST01438,At Risk,157,2,2087.95,0.0,0
CUST01439,Champions,0,8,8418.470000000001,2.0,7
CUST01440,Champions,6,6,7345.46,3.0,3
CUST01441,At Risk,322,1,472.82,0.0,1
CUST01442,Loyal Customers,105,4,3545.52,3.0,9
CUST01443,Champions,20,6,5784.09,0.0,1
CUST01444,Potential Loyalists,32,2,1096.85,0.0,2
CUST01445,Loyal Customers,115,10,6651.53,1.0,2
CUST01446,At Risk,132,3,2796.4,0.0,5
CUST01447,Champions,18,4,2901.61,0.0,13
CUST01448,At Risk,233,2,1268.95,1.0,1
CUST01449,Potential Loyalists,3,2,874.09,1.0,5
CUST01450,Loyal Customers,126,6,3188.3,1.0,2
CUST01451,Potential Loyalists,34,2,2411.76,1.0,13
CUST01452,Loyal Customers,116,4,5779.52,0.0,10
CUST01453,Loyal Customers,82,4,4084.96,1.0,7
CUST01454,Potential Loyalists,70,3,2311.4700000000003,1.0,2
CUST01455,At Risk,335,3,1376.1200000000001,1.0,0
CUST01456,Potential Loyalists,17,1,1158.71,1.0,7
CUST01457,Loyal Customers,248,4,4798.75,0.0,0
CUST01458,Potential Loyalists,52,1,1462.88,0.0,1
CUST01459,Loyal Customers,68,6,4817.95,0.0,4
CUST01460,Loyal Customers,128,4,2187.99,1.0,4
CUST01461,At Risk,107,3,1996.1999999999998,0.0,3
CUST01462,Potential Loyalists,80,2,635.48,0.0,3
CUST01463,At Risk,356,2,987.71,1.0,1
CUST01464,Potential Loyalists,42,2,1743.4,0.0,13
CUST01465,Potential Loyalists,10,2,670.57,0.0,16
CUST01466,Loyal Customers,56,4,2864.6,2.0,2
CUST01467,At Risk,89,2,649.13,0.0,5
CUST01468,At Risk,166,1,1034.31,0.0,4
CUST01469,Potential Loyalists,44,1,1313.43,0.0,0
CUST01470,Loyal Customers,241,4,2987.34,2.0,1
CUST01471,Loyal Customers,77,6,3471.86,3.0,8
CUST01472,Champions,0,8,4686.9800000000005,2.0,3
CUST01473,Loyal Customers,48,4,2917.27,0.0,5
CUST01474,Potential Loyalists,61,2,959.29,2.0,8
CUST01475,At Risk,114,1,650.36,1.0,0
CUST01476,At Risk,127,3,1923.93,2.0,0
CUST01477,Loyal Customers,55,5,3440.74,2.0,3
CUST01478,Champions,40,5,5291.51,1.0,10
CUST01479,Champions,42,4,1777.74,0.0,0
CUST01480,At Risk,347,1,682.11,0.0,3
CUST01481,Loyal Customers,122,4,3016.96,1.0,4
CUST01482,Loyal Customers,158,5,5965.95,1.0,1
CUST01483,Champions,7,8,3817.9,2.0,5
CUST01484,At Risk,111,3,1606.77,0.0,1
CUST01485,Potential Loyalists,69,3,2973.96,1.0,6
CUST01486,Potential Loyalists,48,1,770.52,0.0,5
CUST01487,Loyal Customers,232,5,2548.9700000000003,2.0,1
CUST01488,Champions,33,6,2851.24,2.0,14
